X,Y,Z
0.013739225454628468,0.007711364887654781,0.30300000309944153
0.013739225454628468,0.006995901465415955,0.30300000309944153
0.013023761101067066,0.007711364887654781,0.30300000309944153
0.013023761101067066,0.006995901465415955,0.30300000309944153
0.01369388122111559,0.00839901715517044,0.3020000159740448
0.014931663870811462,0.007949852384626865,0.30300000309944153
0.01481242012232542,0.006995901465415955,0.30300000309944153
0.014406983740627766,0.00839901715517044,0.3020000159740448
0.013739225454628468,0.0062804375775158405,0.30300000309944153
0.012980778701603413,0.00839901715517044,0.3020000159740448
0.01230829767882824,0.006995901465415955,0.30300000309944153
0.013023761101067066,0.0062804375775158405,0.30300000309944153
0.01369388122111559,0.009112120606005192,0.3020000159740448
0.01481242012232542,0.0062804375775158405,0.30300000309944153
0.012980778701603413,0.009112120606005192,0.3020000159740448
0.014763535000383854,0.009112120606005192,0.3020000159740448
0.011911125853657722,0.008042465895414352,0.3020000159740448
0.015885615721344948,0.008069096133112907,0.30300000309944153
0.015885615721344948,0.006995901465415955,0.30300000309944153
0.011950565502047539,0.0062804375775158405,0.30300000309944153
0.01369388122111559,0.009825222194194794,0.3020000159740448
0.012980778701603413,0.009825222194194794,0.3020000159740448
0.013739225454628468,0.0052072424441576,0.30300000309944153
0.011911125853657722,0.009112120606005192,0.3020000159740448
0.01155457366257906,0.006972813047468662,0.3020000159740448
0.014763535000383854,0.009825222194194794,0.3020000159740448
0.015885615721344948,0.0062804375775158405,0.30300000309944153
0.013023761101067066,0.0052072424441576,0.30300000309944153
0.015833187848329544,0.009112120606005192,0.3020000159740448
0.01481242012232542,0.0052072424441576,0.30300000309944153
0.011950565502047539,0.0052072424441576,0.30300000309944153
0.010841472074389458,0.008042465895414352,0.3020000159740448
0.015833187848329544,0.009825222194194794,0.3020000159740448
0.010841472074389458,0.006972813047468662,0.3020000159740448
0.0169588103890419,0.008069096133112907,0.30300000309944153
0.0169588103890419,0.006995901465415955,0.30300000309944153
0.015885615721344948,0.0052072424441576,0.30300000309944153
0.010841472074389458,0.006259710527956486,0.3020000159740448
0.013648537918925285,0.010503430850803852,0.30100002884864807
0.0169588103890419,0.0062804375775158405,0.30300000309944153
0.012937796302139759,0.010503430850803852,0.30100002884864807
0.014714648947119713,0.010503430850803852,0.30100002884864807
0.01690284162759781,0.009112120606005192,0.3020000159740448
0.013023761101067066,0.004134046845138073,0.30300000309944153
0.011871684342622757,0.010148059576749802,0.30100002884864807
0.013784569688141346,0.00414769072085619,0.30400002002716064
0.01481242012232542,0.004134046845138073,0.30300000309944153
0.010877370834350586,0.0052072424441576,0.30300000309944153
0.01080557331442833,0.009081948548555374,0.30100002884864807
0.01690284162759781,0.009825222194194794,0.3020000159740448
0.009890669025480747,0.007923616096377373,0.3020000159740448
0.01578076183795929,0.010503430850803852,0.30100002884864807
0.011950565502047539,0.004134046845138073,0.30300000309944153
0.013648537918925285,0.011214170604944229,0.30100002884864807
0.0169588103890419,0.0052072424441576,0.30300000309944153
0.012937796302139759,0.011214170604944229,0.30100002884864807
0.014714648947119713,0.011214170604944229,0.30100002884864807
0.009771818295121193,0.006972813047468662,0.3020000159740448
0.015885615721344948,0.004134046845138073,0.30300000309944153
0.01080557331442833,0.010148059576749802,0.30100002884864807
0.018032006919384003,0.008069096133112907,0.30300000309944153
0.009771818295121193,0.006259710527956486,0.3020000159740448
0.018032006919384003,0.006995901465415955,0.30300000309944153
0.011871684342622757,0.011214170604944229,0.30100002884864807
0.01578076183795929,0.011214170604944229,0.30100002884864807
0.015170152299106121,0.003418583422899246,0.30300000309944153
0.018032006919384003,0.0062804375775158405,0.30300000309944153
0.017972495406866074,0.009112120606005192,0.3020000159740448
0.010877370834350586,0.004134046845138073,0.30300000309944153
0.010161906480789185,0.004849510733038187,0.30300000309944153
0.016846872866153717,0.010503430850803852,0.30100002884864807
0.013648537918925285,0.01192491315305233,0.30100002884864807
0.009739461354911327,0.009081948548555374,0.30100002884864807
0.012937796302139759,0.01192491315305233,0.30100002884864807
0.013784569688141346,0.0030709535349160433,0.30400002002716064
0.014714648947119713,0.01192491315305233,0.30100002884864807
0.0169588103890419,0.004134046845138073,0.30300000309944153
0.017972495406866074,0.009825222194194794,0.3020000159740448
0.009384091012179852,0.008371206931769848,0.30100002884864807
0.009652967564761639,0.005308907479047775,0.3020000159740448
0.012707832269370556,0.0030709535349160433,0.30400002002716064
0.01649150252342224,0.011214170604944229,0.30100002884864807
0.014741669408977032,0.0029513160698115826,0.30400002002716064
0.018032006919384003,0.0052072424441576,0.30300000309944153
0.01080557331442833,0.011214170604944229,0.30100002884864807
0.018747471272945404,0.007711364887654781,0.30300000309944153
0.011871684342622757,0.01192491315305233,0.30100002884864807
0.018747471272945404,0.006995901465415955,0.30300000309944153
0.009739461354911327,0.010148059576749802,0.30100002884864807
0.01868559792637825,0.00839901715517044,0.3020000159740448
0.015885615721344948,0.003060851711779833,0.30300000309944153
0.010877370834350586,0.003418583422899246,0.30300000309944153
0.008702164515852928,0.006972813047468662,0.3020000159740448
0.011631094850599766,0.0030709535349160433,0.30400002002716064
0.018747471272945404,0.0062804375775158405,0.30300000309944153
0.01868559792637825,0.009112120606005192,0.3020000159740448
0.009804174304008484,0.004134046845138073,0.30300000309944153
0.008702164515852928,0.006259710527956486,0.3020000159740448
0.012937796302139759,0.012635652907192707,0.30100002884864807
0.017912985756993294,0.010503430850803852,0.30100002884864807
